,local_time,irradiance_direct,irradiance_diffuse,temperature,wind_speed
0,2018-12-31 22:00:00,0.0,0.0,24.201999999999998,2.675
1,2018-12-31 23:00:00,0.0,0.0,23.979,2.7430000000000003
2,2019-01-01 00:00:00,0.0,0.0,23.805999999999997,2.8339999999999996
3,2019-01-01 01:00:00,0.0,0.0,23.679000000000002,2.8739999999999997
4,2019-01-01 02:00:00,0.0,0.0,23.633000000000003,2.931
5,2019-01-01 03:00:00,0.0,0.0,23.573,2.971
6,2019-01-01 04:00:00,0.0,0.0,23.489,2.998
7,2019-01-01 05:00:00,0.0,0.0,23.44,3.094
8,2019-01-01 06:00:00,0.0,0.012,23.489,3.2319999999999998
9,2019-01-01 07:00:00,0.0,0.091,24.256,3.748
10,2019-01-01 08:00:00,0.094,0.155,25.19,4.01
11,2019-01-01 09:00:00,0.235,0.195,26.237,4.0489999999999995
12,2019-01-01 10:00:00,0.304,0.255,27.13,3.8939999999999997
13,2019-01-01 11:00:00,0.4,0.282,27.918000000000003,3.656
14,2019-01-01 12:00:00,0.53,0.27,28.621,3.515
15,2019-01-01 13:00:00,0.584,0.257,29.092,3.7
16,2019-01-01 14:00:00,0.585,0.23600000000000002,29.291,4.186
17,2019-01-01 15:00:00,0.536,0.20800000000000002,29.241999999999997,4.695
18,2019-01-01 16:00:00,0.38299999999999995,0.19899999999999998,28.948,4.997
19,2019-01-01 17:00:00,0.166,0.203,28.403000000000002,5.043
20,2019-01-01 18:00:00,0.03,0.155,27.642,5.01
21,2019-01-01 19:00:00,0.0,0.051,26.663,4.994
22,2019-01-01 20:00:00,0.0,0.002,25.853,5.113
23,2019-01-01 21:00:00,0.0,0.0,25.404,5.167999999999999
24,2019-01-01 22:00:00,0.0,0.0,25.066999999999997,5.087
25,2019-01-01 23:00:00,0.0,0.0,24.793000000000003,5.053999999999999
26,2019-01-02 00:00:00,0.0,0.0,24.554000000000002,5.011
27,2019-01-02 01:00:00,0.0,0.0,24.316999999999997,4.959
28,2019-01-02 02:00:00,0.0,0.0,24.096999999999998,4.7989999999999995
29,2019-01-02 03:00:00,0.0,0.0,23.881999999999998,4.606
30,2019-01-02 04:00:00,0.0,0.0,23.619,4.421
31,2019-01-02 05:00:00,0.0,0.0,23.391,4.246
32,2019-01-02 06:00:00,0.0,0.013000000000000001,23.32,4.0280000000000005
33,2019-01-02 07:00:00,0.0,0.08199999999999999,24.113000000000003,4.088
34,2019-01-02 08:00:00,0.127,0.124,25.299,3.752
35,2019-01-02 09:00:00,0.319,0.142,26.71,3.0810000000000004
36,2019-01-02 10:00:00,0.517,0.14800000000000002,28.178,2.417
37,2019-01-02 11:00:00,0.7040000000000001,0.14300000000000002,29.625999999999998,1.945
38,2019-01-02 12:00:00,0.8009999999999999,0.147,30.81,1.672
39,2019-01-02 13:00:00,0.805,0.157,31.596999999999998,1.537
40,2019-01-02 14:00:00,0.7120000000000001,0.174,31.956,1.504
41,2019-01-02 15:00:00,0.5579999999999999,0.18899999999999997,31.842,1.5719999999999998
42,2019-01-02 16:00:00,0.361,0.2,31.348000000000003,1.797
43,2019-01-02 17:00:00,0.175,0.192,30.586,1.9980000000000002
44,2019-01-02 18:00:00,0.045,0.147,29.69,2.575
45,2019-01-02 19:00:00,0.0,0.062,28.828000000000003,2.6069999999999998
46,2019-01-02 20:00:00,0.0,0.002,28.090999999999998,2.6839999999999997
47,2019-01-02 21:00:00,0.0,0.0,27.671999999999997,2.7319999999999998
48,2019-01-02 22:00:00,0.0,0.0,27.31,2.5540000000000003
49,2019-01-02 23:00:00,0.0,0.0,27.147,2.358
50,2019-01-03 00:00:00,0.0,0.0,27.061,2.133
51,2019-01-03 01:00:00,0.0,0.0,26.936,1.91
52,2019-01-03 02:00:00,0.0,0.0,26.725,1.7730000000000001
53,2019-01-03 03:00:00,0.0,0.0,26.53,1.736
54,2019-01-03 04:00:00,0.0,0.0,26.39,1.734
55,2019-01-03 05:00:00,0.0,0.0,26.322,1.639
56,2019-01-03 06:00:00,0.0,0.006999999999999999,26.33,1.546
57,2019-01-03 07:00:00,0.0,0.067,26.77,1.511
58,2019-01-03 08:00:00,0.006,0.14800000000000002,27.246,1.854
59,2019-01-03 09:00:00,0.008,0.19,27.416999999999998,2.6319999999999997
60,2019-01-03 10:00:00,0.004,0.16899999999999998,27.136,2.955
61,2019-01-03 11:00:00,0.006,0.21,27.04,3.174
62,2019-01-03 12:00:00,0.017,0.313,27.273000000000003,4.188
63,2019-01-03 13:00:00,0.043,0.40399999999999997,26.608,5.8260000000000005
64,2019-01-03 14:00:00,0.04,0.385,25.219,6.39
65,2019-01-03 15:00:00,0.021,0.309,24.538,5.7829999999999995
66,2019-01-03 16:00:00,0.01,0.22699999999999998,24.039,5.547000000000001
67,2019-01-03 17:00:00,0.006,0.16399999999999998,23.426,5.561
68,2019-01-03 18:00:00,0.003,0.115,22.756,4.98
69,2019-01-03 19:00:00,0.0,0.036000000000000004,22.045,3.739
70,2019-01-03 20:00:00,0.0,0.001,21.559,3.327
71,2019-01-03 21:00:00,0.0,0.0,21.465,3.338
72,2019-01-03 22:00:00,0.0,0.0,21.451999999999998,2.951
73,2019-01-03 23:00:00,0.0,0.0,21.065,3.068
74,2019-01-04 00:00:00,0.0,0.0,20.574,3.514
75,2019-01-04 01:00:00,0.0,0.0,20.337,3.6860000000000004
76,2019-01-04 02:00:00,0.0,0.0,20.291,3.5180000000000002
77,2019-01-04 03:00:00,0.0,0.0,20.246,3.112
78,2019-01-04 04:00:00,0.0,0.0,20.13,2.6189999999999998
79,2019-01-04 05:00:00,0.0,0.0,19.977,2.465
80,2019-01-04 06:00:00,0.0,0.009000000000000001,19.83,2.345
81,2019-01-04 07:00:00,0.0,0.08900000000000001,20.375,2.406
82,2019-01-04 08:00:00,0.12,0.132,21.055,2.229
83,2019-01-04 09:00:00,0.297,0.154,21.914,1.97
84,2019-01-04 10:00:00,0.47200000000000003,0.17,23.064,1.889
85,2019-01-04 11:00:00,0.644,0.168,24.088,2.056
86,2019-01-04 12:00:00,0.77,0.161,24.879,2.347
87,2019-01-04 13:00:00,0.7809999999999999,0.168,25.245,2.653
88,2019-01-04 14:00:00,0.7190000000000001,0.17600000000000002,25.228,2.9530000000000003
89,2019-01-04 15:00:00,0.49700000000000005,0.21600000000000003,24.865,3.2489999999999997
90,2019-01-04 16:00:00,0.336,0.214,24.34,3.438
91,2019-01-04 17:00:00,0.183,0.19,23.655,3.447
92,2019-01-04 18:00:00,0.048,0.145,22.831999999999997,3.292
93,2019-01-04 19:00:00,0.0,0.066,21.985,2.958
94,2019-01-04 20:00:00,0.0,0.002,21.019000000000002,2.609
95,2019-01-04 21:00:00,0.0,0.0,20.465,2.529
96,2019-01-04 22:00:00,0.0,0.0,20.128,2.498
97,2019-01-04 23:00:00,0.0,0.0,19.844,2.435
98,2019-01-05 00:00:00,0.0,0.0,19.652,2.414
99,2019-01-05 01:00:00,0.0,0.0,19.56,2.5069999999999997
100,2019-01-05 02:00:00,0.0,0.0,19.508,2.653
101,2019-01-05 03:00:00,0.0,0.0,19.453,2.8089999999999997
102,2019-01-05 04:00:00,0.0,0.0,19.347,2.878
103,2019-01-05 05:00:00,0.0,0.0,19.342,2.912
104,2019-01-05 06:00:00,0.0,0.011000000000000001,19.338,2.7769999999999997
105,2019-01-05 07:00:00,0.0,0.085,20.340999999999998,2.915
106,2019-01-05 08:00:00,0.128,0.125,21.311999999999998,3.2460000000000004
107,2019-01-05 09:00:00,0.27899999999999997,0.165,22.236,3.4330000000000003
108,2019-01-05 10:00:00,0.40700000000000003,0.201,23.096,3.759
109,2019-01-05 11:00:00,0.524,0.222,23.811999999999998,4.105
110,2019-01-05 12:00:00,0.564,0.24600000000000002,24.274,4.515
111,2019-01-05 13:00:00,0.596,0.24600000000000002,24.534000000000002,4.76
112,2019-01-05 14:00:00,0.574,0.23600000000000002,24.64,4.958
113,2019-01-05 15:00:00,0.483,0.225,24.594,5.159
114,2019-01-05 16:00:00,0.369,0.2,24.41,5.209
115,2019-01-05 17:00:00,0.213,0.174,24.016,5.2860000000000005
116,2019-01-05 18:00:00,0.068,0.13699999999999998,23.43,5.369
117,2019-01-05 19:00:00,0.0,0.064,22.718000000000004,5.156000000000001
118,2019-01-05 20:00:00,0.0,0.002,22.105,4.93
119,2019-01-05 21:00:00,0.0,0.0,21.831999999999997,4.925
120,2019-01-05 22:00:00,0.0,0.0,21.759,4.93
121,2019-01-05 23:00:00,0.0,0.0,21.759,4.905
122,2019-01-06 00:00:00,0.0,0.0,21.781999999999996,4.912
123,2019-01-06 01:00:00,0.0,0.0,21.794,5.0889999999999995
124,2019-01-06 02:00:00,0.0,0.0,21.766,5.21
125,2019-01-06 03:00:00,0.0,0.0,21.736,5.212999999999999
126,2019-01-06 04:00:00,0.0,0.0,21.71,5.117
127,2019-01-06 05:00:00,0.0,0.0,21.682,4.993
128,2019-01-06 06:00:00,0.0,0.008,21.697,4.856
129,2019-01-06 07:00:00,0.0,0.07400000000000001,22.12,4.819
130,2019-01-06 08:00:00,0.028999999999999998,0.179,22.945999999999998,4.7410000000000005
131,2019-01-06 09:00:00,0.15,0.24600000000000002,24.092,4.598
132,2019-01-06 10:00:00,0.321,0.264,25.328000000000003,4.3839999999999995
133,2019-01-06 11:00:00,0.391,0.304,26.386,4.099
134,2019-01-06 12:00:00,0.37799999999999995,0.35100000000000003,27.099,3.779
135,2019-01-06 13:00:00,0.35200000000000004,0.371,27.561999999999998,3.5580000000000003
136,2019-01-06 14:00:00,0.37799999999999995,0.349,27.88,3.505
137,2019-01-06 15:00:00,0.245,0.349,27.825,3.807
138,2019-01-06 16:00:00,0.124,0.316,27.354,4.367
139,2019-01-06 17:00:00,0.040999999999999995,0.23600000000000002,26.734,4.747
140,2019-01-06 18:00:00,0.008,0.134,26.023000000000003,4.813
141,2019-01-06 19:00:00,0.0,0.044000000000000004,25.263,4.793
142,2019-01-06 20:00:00,0.0,0.001,24.614,4.86
143,2019-01-06 21:00:00,0.0,0.0,24.268,4.982
144,2019-01-06 22:00:00,0.0,0.0,24.041,5.084
145,2019-01-06 23:00:00,0.0,0.0,23.875999999999998,4.9719999999999995
146,2019-01-07 00:00:00,0.0,0.0,23.685,4.857
147,2019-01-07 01:00:00,0.0,0.0,23.524,4.656000000000001
148,2019-01-07 02:00:00,0.0,0.0,23.463,4.502
149,2019-01-07 03:00:00,0.0,0.0,23.525,4.387
150,2019-01-07 04:00:00,0.0,0.0,23.569000000000003,4.093
151,2019-01-07 05:00:00,0.0,0.0,23.575,3.8710000000000004
152,2019-01-07 06:00:00,0.0,0.006999999999999999,23.613000000000003,3.803
153,2019-01-07 07:00:00,0.0,0.084,24.044,4.019
154,2019-01-07 08:00:00,0.043,0.18600000000000003,24.861,4.038
155,2019-01-07 09:00:00,0.168,0.24100000000000002,26.175,4.035
156,2019-01-07 10:00:00,0.384,0.239,27.572,4.033
157,2019-01-07 11:00:00,0.513,0.254,28.725,3.911
158,2019-01-07 12:00:00,0.529,0.294,29.737,3.431
159,2019-01-07 13:00:00,0.41200000000000003,0.363,30.271,2.964
160,2019-01-07 14:00:00,0.141,0.41600000000000004,30.023000000000003,2.63
161,2019-01-07 15:00:00,0.036000000000000004,0.322,29.285999999999998,2.376
162,2019-01-07 16:00:00,0.012,0.214,28.489,2.35
163,2019-01-07 17:00:00,0.005,0.147,27.894000000000002,2.1830000000000003
164,2019-01-07 18:00:00,0.002,0.087,27.418000000000003,2.3080000000000003
165,2019-01-07 19:00:00,0.0,0.031,26.938000000000002,2.053
166,2019-01-07 20:00:00,0.0,0.001,26.433000000000003,1.841
167,2019-01-07 21:00:00,0.0,0.0,26.131,2.028
168,2019-01-07 22:00:00,0.0,0.0,25.857,2.252
169,2019-01-07 23:00:00,0.0,0.0,25.566,2.459
170,2019-01-08 00:00:00,0.0,0.0,25.265,2.6060000000000003
171,2019-01-08 01:00:00,0.0,0.0,24.999000000000002,2.623
172,2019-01-08 02:00:00,0.0,0.0,24.818,2.575
173,2019-01-08 03:00:00,0.0,0.0,24.612,2.301
174,2019-01-08 04:00:00,0.0,0.0,24.409000000000002,2.162
175,2019-01-08 05:00:00,0.0,0.0,24.154,2.019
176,2019-01-08 06:00:00,0.0,0.011000000000000001,23.914,1.585
177,2019-01-08 07:00:00,0.0,0.096,24.438000000000002,1.6369999999999998
178,2019-01-08 08:00:00,0.069,0.18100000000000002,25.195999999999998,1.68
179,2019-01-08 09:00:00,0.157,0.252,25.968000000000004,1.516
180,2019-01-08 10:00:00,0.198,0.327,26.609,1.3519999999999999
181,2019-01-08 11:00:00,0.17600000000000002,0.396,26.963,1.3780000000000001
182,2019-01-08 12:00:00,0.10099999999999999,0.42100000000000004,26.928,1.804
183,2019-01-08 13:00:00,0.057999999999999996,0.39799999999999996,26.689,2.478
184,2019-01-08 14:00:00,0.034,0.349,26.322,3.1860000000000004
185,2019-01-08 15:00:00,0.016,0.267,25.759,3.616
186,2019-01-08 16:00:00,0.009000000000000001,0.20199999999999999,25.147,3.878
187,2019-01-08 17:00:00,0.006,0.159,24.643,3.955
188,2019-01-08 18:00:00,0.003,0.1,24.189,3.969
189,2019-01-08 19:00:00,0.0,0.039,23.79,3.907
190,2019-01-08 20:00:00,0.0,0.001,23.483,3.858
191,2019-01-08 21:00:00,0.0,0.0,23.368000000000002,3.748
192,2019-01-08 22:00:00,0.0,0.0,23.324,3.535
193,2019-01-08 23:00:00,0.0,0.0,23.296999999999997,3.125
194,2019-01-09 00:00:00,0.0,0.0,23.285999999999998,2.915
195,2019-01-09 01:00:00,0.0,0.0,23.384,3.363
196,2019-01-09 02:00:00,0.0,0.0,23.456999999999997,3.8510000000000004
197,2019-01-09 03:00:00,0.0,0.0,23.469,3.971
198,2019-01-09 04:00:00,0.0,0.0,23.504,3.975
199,2019-01-09 05:00:00,0.0,0.0,23.553,3.9989999999999997
200,2019-01-09 06:00:00,0.0,0.006,23.656999999999996,4.005
201,2019-01-09 07:00:00,0.0,0.067,24.026,4.17
202,2019-01-09 08:00:00,0.012,0.165,24.629,4.368
203,2019-01-09 09:00:00,0.033,0.251,25.449,4.092
204,2019-01-09 10:00:00,0.078,0.33899999999999997,26.552,3.5839999999999996
205,2019-01-09 11:00:00,0.133,0.4,27.64,3.0269999999999997
206,2019-01-09 12:00:00,0.14,0.433,28.468000000000004,2.7039999999999997
207,2019-01-09 13:00:00,0.098,0.42700000000000005,28.999000000000002,2.278
208,2019-01-09 14:00:00,0.084,0.41,29.514,1.7380000000000002
209,2019-01-09 15:00:00,0.073,0.377,29.816999999999997,1.239
210,2019-01-09 16:00:00,0.033,0.287,29.815,0.805
211,2019-01-09 17:00:00,0.017,0.209,29.798000000000002,1.35
212,2019-01-09 18:00:00,0.011000000000000001,0.146,29.191,1.895
213,2019-01-09 19:00:00,0.0,0.062,27.803,2.296
214,2019-01-09 20:00:00,0.0,0.001,26.246,2.532
215,2019-01-09 21:00:00,0.0,0.0,25.549,2.569
216,2019-01-09 22:00:00,0.0,0.0,25.046999999999997,2.645
217,2019-01-09 23:00:00,0.0,0.0,24.654,2.682
218,2019-01-10 00:00:00,0.0,0.0,24.345,2.438
219,2019-01-10 01:00:00,0.0,0.0,24.138,2.162
220,2019-01-10 02:00:00,0.0,0.0,24.02,2.042
221,2019-01-10 03:00:00,0.0,0.0,23.894000000000002,2.1590000000000003
222,2019-01-10 04:00:00,0.0,0.0,23.766,2.27
223,2019-01-10 05:00:00,0.0,0.0,23.628,2.332
224,2019-01-10 06:00:00,0.0,0.006,23.544,2.529
225,2019-01-10 07:00:00,0.0,0.062,23.835,3.1510000000000002
226,2019-01-10 08:00:00,0.011000000000000001,0.157,24.293000000000003,3.466
227,2019-01-10 09:00:00,0.1,0.265,25.555,3.404
228,2019-01-10 10:00:00,0.354,0.255,27.498,3.12
229,2019-01-10 11:00:00,0.562,0.23399999999999999,29.208000000000002,2.6839999999999997
230,2019-01-10 12:00:00,0.581,0.26899999999999996,30.334,2.3480000000000003
231,2019-01-10 13:00:00,0.522,0.311,30.910999999999998,2.068
232,2019-01-10 14:00:00,0.355,0.369,31.122,1.892
233,2019-01-10 15:00:00,0.09,0.37200000000000005,30.892,1.68
234,2019-01-10 16:00:00,0.017,0.239,30.241999999999997,1.429
235,2019-01-10 17:00:00,0.005,0.138,29.552,1.189
236,2019-01-10 18:00:00,0.001,0.075,28.74,0.95
237,2019-01-10 19:00:00,0.0,0.027000000000000003,27.288,1.2009999999999998
238,2019-01-10 20:00:00,0.0,0.001,25.934,1.618
239,2019-01-10 21:00:00,0.0,0.0,25.188000000000002,2.281
240,2019-01-10 22:00:00,0.0,0.0,24.506999999999998,2.661
241,2019-01-10 23:00:00,0.0,0.0,24.039,2.611
242,2019-01-11 00:00:00,0.0,0.0,23.684,2.025
243,2019-01-11 01:00:00,0.0,0.0,23.505,1.3230000000000002
244,2019-01-11 02:00:00,0.0,0.0,23.348000000000003,0.997
245,2019-01-11 03:00:00,0.0,0.0,23.186999999999998,1.069
246,2019-01-11 04:00:00,0.0,0.0,22.976999999999997,1.663
247,2019-01-11 05:00:00,0.0,0.0,22.781999999999996,2.224
248,2019-01-11 06:00:00,0.0,0.009000000000000001,22.7,2.3480000000000003
249,2019-01-11 07:00:00,0.0,0.09300000000000001,23.068,2.501
250,2019-01-11 08:00:00,0.067,0.17600000000000002,23.506,2.423
251,2019-01-11 09:00:00,0.10800000000000001,0.26,23.954,2.23
252,2019-01-11 10:00:00,0.092,0.32799999999999996,24.478,2.165
253,2019-01-11 11:00:00,0.10800000000000001,0.376,24.985,2.114
254,2019-01-11 12:00:00,0.263,0.397,25.618000000000002,1.9040000000000001
255,2019-01-11 13:00:00,0.49,0.324,26.272,2.033
256,2019-01-11 14:00:00,0.49,0.301,26.53,2.573
257,2019-01-11 15:00:00,0.325,0.324,26.214000000000002,3.179
258,2019-01-11 16:00:00,0.109,0.317,25.413,3.583
259,2019-01-11 17:00:00,0.023,0.213,24.48,3.74
260,2019-01-11 18:00:00,0.003,0.09699999999999999,23.673000000000002,3.693
261,2019-01-11 19:00:00,0.0,0.03,23.07,3.425
262,2019-01-11 20:00:00,0.0,0.001,22.627,3.016
263,2019-01-11 21:00:00,0.0,0.0,22.42,2.733
264,2019-01-11 22:00:00,0.0,0.0,22.336,2.69
265,2019-01-11 23:00:00,0.0,0.0,22.305999999999997,2.804
266,2019-01-12 00:00:00,0.0,0.0,22.261999999999997,2.9210000000000003
267,2019-01-12 01:00:00,0.0,0.0,22.199,2.947
268,2019-01-12 02:00:00,0.0,0.0,22.104,2.907
269,2019-01-12 03:00:00,0.0,0.0,22.016,2.8819999999999997
270,2019-01-12 04:00:00,0.0,0.0,21.94,2.792
271,2019-01-12 05:00:00,0.0,0.0,21.891,2.727
272,2019-01-12 06:00:00,0.0,0.006,21.91,2.722
273,2019-01-12 07:00:00,0.0,0.064,22.318,2.984
274,2019-01-12 08:00:00,0.008,0.15,22.828000000000003,3.2289999999999996
275,2019-01-12 09:00:00,0.028999999999999998,0.253,23.473000000000003,3.3510000000000004
276,2019-01-12 10:00:00,0.054000000000000006,0.33299999999999996,24.218000000000004,3.355
277,2019-01-12 11:00:00,0.066,0.386,24.818,3.452
278,2019-01-12 12:00:00,0.065,0.41100000000000003,25.179000000000002,3.5589999999999997
279,2019-01-12 13:00:00,0.053,0.402,25.304000000000002,3.7439999999999998
280,2019-01-12 14:00:00,0.036000000000000004,0.36200000000000004,25.215,3.9610000000000003
281,2019-01-12 15:00:00,0.028999999999999998,0.322,25.026,4.137
282,2019-01-12 16:00:00,0.022000000000000002,0.271,24.719,4.268
283,2019-01-12 17:00:00,0.011000000000000001,0.192,24.301,4.31
284,2019-01-12 18:00:00,0.003,0.106,23.838,4.263
285,2019-01-12 19:00:00,0.0,0.035,23.379,4.079
286,2019-01-12 20:00:00,0.0,0.001,22.991999999999997,3.945
287,2019-01-12 21:00:00,0.0,0.0,22.865,4.013999999999999
288,2019-01-12 22:00:00,0.0,0.0,22.816,4.158
289,2019-01-12 23:00:00,0.0,0.0,22.803,4.268
290,2019-01-13 00:00:00,0.0,0.0,22.816999999999997,4.251
291,2019-01-13 01:00:00,0.0,0.0,22.884,4.038
292,2019-01-13 02:00:00,0.0,0.0,22.959,3.748
293,2019-01-13 03:00:00,0.0,0.0,22.962,3.465
294,2019-01-13 04:00:00,0.0,0.0,22.865,3.089
295,2019-01-13 05:00:00,0.0,0.0,22.726999999999997,2.7569999999999997
296,2019-01-13 06:00:00,0.0,0.008,22.649,2.577
297,2019-01-13 07:00:00,0.0,0.086,23.281999999999996,2.818
298,2019-01-13 08:00:00,0.094,0.152,23.959,2.972
299,2019-01-13 09:00:00,0.307,0.158,24.993000000000002,3.016
300,2019-01-13 10:00:00,0.502,0.168,26.294,2.741
301,2019-01-13 11:00:00,0.635,0.18600000000000003,27.366,2.2
302,2019-01-13 12:00:00,0.6709999999999999,0.22,28.166999999999998,1.5430000000000001
303,2019-01-13 13:00:00,0.434,0.326,28.428,1.507
304,2019-01-13 14:00:00,0.366,0.33899999999999997,28.364,1.754
305,2019-01-13 15:00:00,0.354,0.306,28.15,2.146
306,2019-01-13 16:00:00,0.12,0.305,27.636,2.398
307,2019-01-13 17:00:00,0.033,0.221,26.945,2.6289999999999996
308,2019-01-13 18:00:00,0.005,0.111,26.245,2.8560000000000003
309,2019-01-13 19:00:00,0.0,0.037000000000000005,25.471999999999998,2.887
310,2019-01-13 20:00:00,0.0,0.001,24.793000000000003,2.891
311,2019-01-13 21:00:00,0.0,0.0,24.464000000000002,2.9819999999999998
312,2019-01-13 22:00:00,0.0,0.0,24.265,2.802
313,2019-01-13 23:00:00,0.0,0.0,24.131,2.6189999999999998
314,2019-01-14 00:00:00,0.0,0.0,23.974,2.576
315,2019-01-14 01:00:00,0.0,0.0,23.837,2.585
316,2019-01-14 02:00:00,0.0,0.0,23.76,2.6510000000000002
317,2019-01-14 03:00:00,0.0,0.0,23.694000000000003,2.701
318,2019-01-14 04:00:00,0.0,0.0,23.616999999999997,2.56
319,2019-01-14 05:00:00,0.0,0.0,23.554000000000002,2.295
320,2019-01-14 06:00:00,0.0,0.006,23.543000000000003,1.845
321,2019-01-14 07:00:00,0.0,0.091,24.243000000000002,1.692
322,2019-01-14 08:00:00,0.073,0.16899999999999998,25.107,1.734
323,2019-01-14 09:00:00,0.247,0.19699999999999998,26.381999999999998,1.6440000000000001
324,2019-01-14 10:00:00,0.446,0.204,27.689,1.446
325,2019-01-14 11:00:00,0.514,0.251,28.629,1.234
326,2019-01-14 12:00:00,0.42100000000000004,0.33399999999999996,29.156,0.882
327,2019-01-14 13:00:00,0.36700000000000005,0.377,29.456999999999997,0.5920000000000001
328,2019-01-14 14:00:00,0.146,0.41,29.322,0.7859999999999999
329,2019-01-14 15:00:00,0.047,0.332,28.969,0.893
330,2019-01-14 16:00:00,0.02,0.245,28.701,0.7829999999999999
331,2019-01-14 17:00:00,0.015,0.196,28.533,0.77
332,2019-01-14 18:00:00,0.004,0.109,28.035999999999998,0.899
333,2019-01-14 19:00:00,0.0,0.036000000000000004,27.344,0.871
334,2019-01-14 20:00:00,0.0,0.001,26.503,0.925
335,2019-01-14 21:00:00,0.0,0.0,26.169,1.141
336,2019-01-14 22:00:00,0.0,0.0,25.706,1.771
337,2019-01-14 23:00:00,0.0,0.0,25.233,2.031
338,2019-01-15 00:00:00,0.0,0.0,25.06,1.7109999999999999
339,2019-01-15 01:00:00,0.0,0.0,25.022,1.517
340,2019-01-15 02:00:00,0.0,0.0,25.002,1.546
341,2019-01-15 03:00:00,0.0,0.0,24.846,1.614
342,2019-01-15 04:00:00,0.0,0.0,24.624000000000002,1.61
343,2019-01-15 05:00:00,0.0,0.0,24.426,1.4869999999999999
344,2019-01-15 06:00:00,0.0,0.004,24.309,1.3159999999999998
345,2019-01-15 07:00:00,0.0,0.061,24.669,1.433
346,2019-01-15 08:00:00,0.036000000000000004,0.182,25.264,1.501
347,2019-01-15 09:00:00,0.187,0.23399999999999999,26.429000000000002,1.151
348,2019-01-15 10:00:00,0.27,0.28800000000000003,27.873,0.93
349,2019-01-15 11:00:00,0.34700000000000003,0.327,28.691999999999997,0.727
350,2019-01-15 12:00:00,0.40299999999999997,0.348,29.139,0.79
351,2019-01-15 13:00:00,0.401,0.36200000000000004,29.412,0.902
352,2019-01-15 14:00:00,0.319,0.37799999999999995,29.398000000000003,1.206
353,2019-01-15 15:00:00,0.146,0.37799999999999995,29.057,1.4380000000000002
354,2019-01-15 16:00:00,0.040999999999999995,0.289,28.628,1.775
355,2019-01-15 17:00:00,0.012,0.182,27.919,2.126
356,2019-01-15 18:00:00,0.003,0.1,27.074,2.372
357,2019-01-15 19:00:00,0.0,0.034,26.188000000000002,2.58
358,2019-01-15 20:00:00,0.0,0.001,25.526,2.766
359,2019-01-15 21:00:00,0.0,0.0,25.346999999999998,2.907
360,2019-01-15 22:00:00,0.0,0.0,25.308000000000003,2.9810000000000003
361,2019-01-15 23:00:00,0.0,0.0,25.245,3.06
362,2019-01-16 00:00:00,0.0,0.0,25.197,3.117
363,2019-01-16 01:00:00,0.0,0.0,25.19,3.122
364,2019-01-16 02:00:00,0.0,0.0,25.195,2.923
365,2019-01-16 03:00:00,0.0,0.0,25.256,2.87
366,2019-01-16 04:00:00,0.0,0.0,25.223000000000003,2.733
367,2019-01-16 05:00:00,0.0,0.0,25.133000000000003,2.634
368,2019-01-16 06:00:00,0.0,0.005,25.026999999999997,2.638
369,2019-01-16 07:00:00,0.0,0.067,25.206,2.87
370,2019-01-16 08:00:00,0.013000000000000001,0.17,25.63,2.947
371,2019-01-16 09:00:00,0.049,0.27,26.461,2.6260000000000003
372,2019-01-16 10:00:00,0.092,0.35200000000000004,27.761999999999997,2.951
373,2019-01-16 11:00:00,0.086,0.39799999999999996,28.528000000000002,3.173
374,2019-01-16 12:00:00,0.061,0.40399999999999997,28.678,3.346
375,2019-01-16 13:00:00,0.046,0.39,28.52,3.4989999999999997
376,2019-01-16 14:00:00,0.037000000000000005,0.36700000000000005,28.368000000000002,3.387
377,2019-01-16 15:00:00,0.015,0.27,27.996,3.344
378,2019-01-16 16:00:00,0.006,0.177,27.589000000000002,2.778
379,2019-01-16 17:00:00,0.003,0.13,27.413,2.397
380,2019-01-16 18:00:00,0.002,0.095,27.299,2.461
381,2019-01-16 19:00:00,0.0,0.038,26.94,2.2680000000000002
382,2019-01-16 20:00:00,0.0,0.001,26.331999999999997,1.9169999999999998
383,2019-01-16 21:00:00,0.0,0.0,25.912,1.706
384,2019-01-16 22:00:00,0.0,0.0,25.537,1.474
385,2019-01-16 23:00:00,0.0,0.0,25.254,1.389
386,2019-01-17 00:00:00,0.0,0.0,24.999000000000002,1.361
387,2019-01-17 01:00:00,0.0,0.0,24.755,1.452
388,2019-01-17 02:00:00,0.0,0.0,24.476999999999997,1.669
389,2019-01-17 03:00:00,0.0,0.0,24.162,1.776
390,2019-01-17 04:00:00,0.0,0.0,23.973000000000003,1.899
391,2019-01-17 05:00:00,0.0,0.0,23.788,2.095
392,2019-01-17 06:00:00,0.0,0.006999999999999999,23.61,2.124
393,2019-01-17 07:00:00,0.0,0.079,24.121,2.122
394,2019-01-17 08:00:00,0.025,0.187,24.616999999999997,1.7930000000000001
395,2019-01-17 09:00:00,0.052000000000000005,0.273,25.087,1.669
396,2019-01-17 10:00:00,0.042,0.309,25.605,1.213
397,2019-01-17 11:00:00,0.111,0.413,26.275,0.89
398,2019-01-17 12:00:00,0.069,0.415,26.568,1.209
399,2019-01-17 13:00:00,0.02,0.312,26.421,1.807
400,2019-01-17 14:00:00,0.017,0.297,26.083000000000002,2.379
401,2019-01-17 15:00:00,0.016,0.275,25.789,2.591
